id	text
img_2_0418	Getting ready for community service like it's a day at **his own one-man Broadway show.**
img_2_0419	Michael gets from his staff.
img_2_0420	When the bailiff starts the announcement too early and everyone is still mid-donut.
img_2_0421	it just finished downloading *all* the 'Templates Galore' you didn't even know existed.
img_2_0422	"...I'm not technically a resident of *any* state, 'but, you know, my Amazon packages always find me.'"""
img_2_0423	When you show up to a justice rally and realize you've accidentally arrived at a protest for the 5-second rule.
img_2_0424	Case dismissed! Now I can finally give myself a recess.
img_2_0425	the defendant's previous alibi.
img_2_0426	blame the Cheese Touch on the prosecution.
img_2_0427	"...the headlines praising your victory, you confidently declare: ""I did my job."""
img_2_0428	On the witness stand trying to remember if you should tell the truth or the *exact dimensions*.
img_2_0429	Searching for that one important document in the file cabinet but finding a live chicken instead. Turns out my coworker was just filing their poultry forms.
img_2_0430	the beat just dropped.
img_2_0431	"Trying to stay calm in an arrest scene like cheerfully confirming, ""That's an arrestable offense."""
img_2_0432	...you declare that your constitutional right to caffeine has been neglected and ignored.
img_2_0433	he just tried to order a milkshake from the Ambassador of Uruguay.
img_2_0434	The government shutdown is affecting everything except for the approval rating of Congress.
img_2_0435	When a town hall meeting gets derailed by someone bringing up whether a hot dog is a sandwich.
img_2_0436	watching paint dry... for four years.
img_2_0437	"if May 13th is National ""Point at a Calendar"" Day."
img_2_0438	it turns out our collective outrage just had a really good beat.
img_2_0439	anything less than a cremated steak.
img_2_0440	all the confessionals under oath.
img_2_0441	clapping, even if you're the opposing counsel.
img_2_0442	Just like planning a prison break, escaping from **the line at the DMV** needs a foolproof plan.
img_2_0443	"...I don't think it's fair for me to be on a jury because my brain automatically assigns everyone a theme song, and the defendant's is currently ""Tainted Love."""
img_2_0444	He remembered the tie, but the rest of his suit is still at the ranch.
img_2_0445	No, you got the wrong number. I'm here about the missing sprinkles from my donut.
img_2_0446	"...and that's the dramatic pause I'm taking right now for maximum impact!"""
img_2_0447	Me pretending to listen during an online class while seriously contemplating if I can have cereal for dinner.
img_2_0448	"...sounding like I just described a website where people willingly put all their personal information online for strangers to see, and my mom asks, ""How did you know that?"""
img_2_0449	That face you make when your favorite server goes down again and all you can do is go offline yourself.
img_2_0450	When your parents ask why the WiFi isn't working but it's clearly having a quick existential crisis.
img_2_0451	How it feels to watch my own life like I'm streaming chaos because I'm waiting for someone in the chat to tell me how to untangle this mess.
img_2_0452	Me trying to find the motivation to work from home versus me actually working from home.
img_2_0453	"""I'm just waiting for *this* frame to finish rendering."""
img_2_0454	controlling your character from under that bedsheet.
img_2_0455	Trying to find the right browser tab feels like being an Internet Explorer, lost in the digital labyrinth of your own open windows.
img_2_0456	When you try to argue with an internet troll but end up feeling like you're just the fuel for their victory dance.
img_2_0457	clearly, it doesn't want to be right either.
img_2_0458	That moment when your smartwatch doesn't sync and your legs start operating on different time zones.
img_2_0459	the digital lock was just a GIF.
img_2_0460	That awkward moment when your e-book gets glitchy and the Bat-Signal starts buffering.
img_2_0461	...the only thing still raining are the invoices.
img_2_0462	When AI tries to help you but you're left more confused by **its detailed 10-step instructions for blinking.**
img_2_0463	a full-face wind tunnel test.
img_2_0464	...telling someone you actually *click* on the 'You've won a free iPhone!' links.
img_2_0465	open a blank document.
img_2_0466	Power outage in the middle of a movie marathon and the real villain becomes **that one power pylon who decided to lie down on the job.**
img_2_0467	the buffering wheel playing Tetris with my patience.
img_2_0468	"a casual, ""Oh, by the way..."" at 2 AM."
img_2_0469	your mom.
img_2_0470	"When your online shopping cart is full but your bank account is saying ""Who's going to carry all that?"""
img_2_0471	having something to pretend to look at when I didn't want to talk to anyone.
img_2_0472	log my cardio after my boy band power hour.
img_2_0473	a book and the hypnotic entertainment of the static channel.
img_2_0474	When your software upgrade looks like it was designed in Geocities.
img_2_0475	When you upgrade your gadget but end up with more wires than a spider's IT department.
img_2_0476	Waiting for your screen to unfreeze like it's loading the next season of *Rick and Morty*.
img_2_0477	"When you try to show your friend a cool website and it's down because the server clearly had an ""Error 404: Motivation not found."""
img_2_0478	your ex.
img_2_0479	the sofa you were sure wasn't there.
img_2_0480	your password back, with a smiley face emoji.
img_2_0481	your enthusiastic chin.
img_2_0482	When the backup drive fails and everything is stored in the cloud of 'File not found'.
img_2_0483	CHATGPT, DUDE.
img_2_0484	When tech support says to restart but it only fixes **their script.**
img_2_0485	all the crap that's backed up and now overflowing.
img_2_0486	a potent Benadryl.
img_2_0487	Checking your screen time and realizing your smartphone addiction is worse than a treadmill set to infinity.
img_2_0488	"...I thought ""VIDEO CALL KAR!!"" meant ""come as you are, or less!"""
img_2_0489	"When your battery is dying faster than you can say ""it's full!"""
img_2_0490	"because it's trying to write your ""Future of Tech"" essay."
img_2_0491	Trying to unload some of the app overload like an INFJ dreaming of a 'one-click inner peace' app after reading too many 'how-to' guides.
img_2_0492	Standing at the train station, waiting for the train that takes me to a better place.
img_2_0493	if the 'RELAXING TEA' will finally start working.
img_2_0494	a three-scoop ice cream cone in the middle of a snow flurry.
img_2_0495	...you gave the 'okay' signal, and the boat above decided to sweep its troubles away.
img_2_0496	a literal showstopper.
img_2_0497	Fetch!
img_2_0498	Riding in a dune buggy and suddenly facing a golf ball. Time to redefine 'drive'.
img_2_0499	bite your tongue.
img_2_0500	Walking into a roadside diner and finding a man meticulously mining his plate of fries for the perfect gold nugget.
